NO
50.10382
794
2.63,7.624,11.41,-3.258414E-07,0,-1
2.661123,7.000458,11.14987,-3.258414E-07,0,-1
2.59393,7,11.05124,-0.09944743,0,-0.9950428
2.402018,7,10.90044,-0.09944743,0,-0.9950428
2.296265,7,10.65565,-0.09944743,0,-0.9950428
2.236474,7,10.44805,-0.09944743,0,-0.9950428
2.128955,7,10.30703,-0.09944743,0,-0.9950428
2.219031,7,10.07736,-0.09944743,0,-0.9950428
2.243286,7,9.846092,-0.09944743,0,-0.9950428
2.207776,7,9.693419,-0.09944743,0,-0.9950428
2.070112,7,9.498518,-0.09944743,0,-0.9950428
2.219887,7,9.288847,-0.09944743,0,-0.9950428
2.162609,7,9.230335,-0.09944743,0,-0.9950428
2.279601,7,9.023006,-0.09944743,0,-0.9950428
2.313861,7,8.931168,-0.09944743,0,-0.9950428
2.382885,7,8.770916,-0.09944743,0,-0.9950428
2.372543,7,8.765986,-0.09944743,0,-0.9950428
2.404381,7,8.565827,-0.09944743,0,-0.9950428
2.499097,7,8.291337,-0.09944743,0,-0.9950428
2.643271,7,8.080511,0.04060287,0,-0.9991754
2.647863,7,8.077435,0.04060287,0,-0.9991754
2.679366,7,7.834945,0.04060287,0,-0.9991754
2.539626,7,7.590399,0.04060287,0,-0.9991754
2.609586,7,7.322597,0.04060287,0,-0.9991754
2.782364,7,7.097785,0.04060287,0,-0.9991754
2.849801,7,6.916699,0.04060287,0,-0.9991754
2.860192,7,6.766297,0.04060287,0,-0.9991754
2.958266,7,6.634975,0.04060287,0,-0.9991754
2.954414,7,6.363196,0.04060287,0,-0.9991754
3.064594,7,6.092638,0.04060287,0,-0.9991754
3.11744,7,5.831798,0.04060287,0,-0.9991754
3.302436,7,5.705586,0.04060287,0,-0.9991754
3.444072,7,5.550085,0.04060287,0,-0.9991754
3.31076,7,5.450909,0.04060287,0,-0.9991754
3.228767,7,5.303068,0.04060287,0,-0.9991754
3.128041,7,5.238115,0.04060287,0,-0.9991754
3.006935,7,5.031448,0.04060287,0,-0.9991754
3.147964,7,4.930311,0.04060287,0,-0.9991754
3.030276,7,4.813042,0.04060287,0,-0.9991754
2.983839,7,4.694849,0.04060287,0,-0.9991754
2.942607,7,4.577752,0.04060287,0,-0.9991754
2.874944,7,4.31711,0.04060287,0,-0.9991754
2.823053,7,4.247429,0.04060287,0,-0.9991754
2.842844,7,4.2,0.04060287,0,-0.9991754
2.894095,7,4.2,0.04060287,0,-0.9991754
3.081069,7,4.2,0.04060287,0,-0.9991754
3.233334,7,3.996027,0.04060287,0,-0.9991754
3.37781,7,3.845939,-0.06016538,0,-0.9981884
3.233334,7,3.702507,-0.06016538,0,-0.9981884
3.233334,7,3.616595,-0.06016538,0,-0.9981884
3.335414,7,3.407791,-0.06016538,0,-0.9981884
3.233334,7,3.22255,-0.06016538,0,-0.9981884
3.235325,7,3.01403,-0.06016538,0,-0.9981884
3.370418,7,2.761702,-0.06016538,0,-0.9981884
3.370418,7,2.761702,-0.06016538,0,-0.9981884
3.437118,7,2.597267,0.07307272,0,-0.9973265
3.506112,7,2.339815,0.07307272,0,-0.9973265
3.539993,7,2.293218,0.07307272,0,-0.9973265
3.557014,7,2.067571,0.07307272,0,-0.9973265
3.639497,7,1.98569,0.07307272,0,-0.9973265
3.833153,7,1.873174,0.07307272,0,-0.9973265
3.845762,7,1.660388,0.07307272,0,-0.9973265
3.744331,7,1.519651,0.07307272,0,-0.9973265
3.597332,7,1.415684,0.07307272,0,-0.9973265
3.557329,7,1.311832,0.07307272,0,-0.9973265
