Good
20.89858
228
2.63,7.624,11.41,-3.258414E-07,0,-1
2.808801,7.001162,11.1753,-3.258414E-07,0,-1
2.585908,7,11.03706,-0.09885076,0,-0.9951023
2.43774,7,10.95352,-0.09885076,0,-0.9951023
2.597523,7,10.76064,-0.09885076,0,-0.9951023
2.527799,7,10.59298,-0.09885076,0,-0.9951023
2.671694,7,10.44025,-0.09885076,0,-0.9951023
2.682317,7,10.33656,-0.09885076,0,-0.9951023
2.741747,7,10.19742,-0.09885076,0,-0.9951023
2.723634,7,10.06018,-0.09885076,0,-0.9951023
2.687177,7,9.774717,-0.09885076,0,-0.9951023
2.650949,7,9.717371,-0.09885076,0,-0.9951023
2.607933,7,9.646582,-0.09885076,0,-0.9951023
2.727842,7,9.475595,-0.09885076,0,-0.9951023
2.961261,7,9.303968,-0.09885076,0,-0.9951023
3.177101,7,9.104909,-0.09885076,0,-0.9951023
3.06323,7,9.036552,-0.09885076,0,-0.9951023
2.946421,7,8.830017,-0.09885076,0,-0.9951023
2.813523,7,8.737154,-0.09885076,0,-0.9951023
2.587132,7,8.631618,-0.09885076,0,-0.9951023
2.617718,7,8.579333,-0.09885076,0,-0.9951023
2.55906,7,8.543794,-0.09885076,0,-0.9951023
2.59147,7,8.423076,-0.09885076,0,-0.9951023
2.643579,7,8.303068,-0.02109952,0,-0.9997773
2.651699,7,8.026041,-0.02109952,0,-0.9997773
2.633557,7,7.888981,-0.02109952,0,-0.9997773
2.717224,7,7.65833,-0.02109952,0,-0.9997773
2.658219,7,7.542671,-0.02109952,0,-0.9997773
2.589262,7,7.360471,-0.02109952,0,-0.9997773
2.450968,7,7.186348,-0.02109952,0,-0.9997773
2.403094,7,7.128319,-0.02109952,0,-0.9997773
2.425013,7,6.874112,-0.02109952,0,-0.9997773
2.613836,7,6.642648,-0.02109952,0,-0.9997773
2.547763,7,6.392719,-0.02109952,0,-0.9997773
2.709424,7,6.291732,-0.02109952,0,-0.9997773
2.826621,7,6.213929,-0.02109952,0,-0.9997773
2.797853,7,6.011824,-0.02109952,0,-0.9997773
2.830425,7,5.727352,-0.02109952,0,-0.9997773
2.870101,7,5.673922,-0.02109952,0,-0.9997773
3.055477,7,5.445899,-0.02109952,0,-0.9997773
3.08187,7,5.171407,-0.02109952,0,-0.9997773
2.968799,7,4.989938,-0.02109952,0,-0.9997773
2.89378,7,4.812721,-0.02109952,0,-0.9997773
3.043223,7,4.698664,-0.02109952,0,-0.9997773
2.935846,7,4.468818,-0.02109952,0,-0.9997773
3.096243,7,4.240478,-0.02109952,0,-0.9997773
2.98672,7,4.2,-0.02109952,0,-0.9997773
2.881191,7,4.2,-0.02109952,0,-0.9997773
3.046236,7,4.2,-0.02109952,0,-0.9997773
3.098446,7,4.2,-0.02109952,0,-0.9997773
2.906538,7,4.2,-0.02109952,0,-0.9997773
2.878385,7,4.2,-0.02109952,0,-0.9997773
2.872788,7,4.2,-0.02109952,0,-0.9997773
2.889298,7,4.2,-0.02109952,0,-0.9997773
2.879084,7,4.2,-0.02109952,0,-0.9997773
3.233334,7,3.937664,-0.02109952,0,-0.9997773
3.233334,7,3.658993,-0.1228706,0,-0.9924226
3.233334,7,3.531556,-0.1228706,0,-0.9924226
3.298724,7,3.326337,-0.1228706,0,-0.9924226
3.416889,7,3.213646,-0.1228706,0,-0.9924226
3.375517,7,3.092193,-0.1228706,0,-0.9924226
3.529133,7,2.847277,-0.1228706,0,-0.9924226
3.522192,7,2.616733,-0.1228706,0,-0.9924226
3.417,7,2.446699,-0.1228706,0,-0.9924226
3.571503,7,2.230739,-0.1228706,0,-0.9924226
3.495575,7,1.968841,-0.1228706,0,-0.9924226
3.543791,7,1.845418,-0.1228706,0,-0.9924226
3.31613,7,1.701825,-0.1228706,0,-0.9924226
3.203432,7,1.553417,-0.1228706,0,-0.9924226
3.279091,7,1.353481,-0.1228706,0,-0.9924226
3.183836,7,1.199423,-0.1228706,0,-0.9924226
3.019703,7,1.035619,-0.1228706,0,-0.9924226
3.137241,7,0.9286788,-0.1228706,0,-0.9924226
3.108201,7,0.7672129,-0.1228706,0,-0.9924226
3.267915,7,0.5350673,-0.1228706,0,-0.9924226
3.275747,7,0.5016279,-0.1228706,0,-0.9924226
3.223815,7,0.3509722,-0.1228706,0,-0.9924226
3.061925,7,0.1283639,-0.1228706,0,-0.9924226
2.961243,7,0.0009758621,-0.1228706,0,-0.9924226
2.93419,7,-0.06783777,-0.1228706,0,-0.9924226
