117.3523
5868
Exit BU 1
Chestnut_Hill_Ave
22.4,7.1,18.8,-0.8175761,0,-0.5758206,22.4,8.9,18.8,-0.8175761,0,-0.5758206,1,-15.7,8.9,-8.033906,0.8175761,0,0.5758206
22.4,7.08,18.8,-0.5247378,0,-0.8512642,22.4,8.88,18.8,-0.5247378,0,-0.8512642,1,19.67241,8.88,14.37512,0.5247377,0,0.8512641
22.4,7.08,18.8,-0.3257302,0,-0.9454629,22.4,8.88,18.8,-0.3257302,0,-0.9454629,1,21.21782,8.88,15.3686,0.3257302,0,0.9454628
22.4,7.08,18.8,-0.1456986,0,-0.9893291,22.4,8.88,18.8,-0.1456986,0,-0.9893291,1,21.96544,8.88,15.84921,0.1456986,0,0.9893291
22.4,7.08,18.8,-0.08849369,0,-0.9960768,22.4,8.88,18.8,-0.08849369,0,-0.9960768,1,22.14829,8.88,15.96676,0.08849369,0,0.9960768
22.4,7.08,18.8,-0.05277946,0,-0.9986062,22.4,8.88,18.8,-0.05277946,0,-0.9986062,1,22.25384,8.88,16.03461,0.05277946,0,0.9986062
22.4,7.08,18.8,-0.03166275,0,-0.9994986,22.4,8.88,18.8,-0.03166275,0,-0.9994986,1,22.31362,8.88,16.07304,0.03166275,0,0.9994986
22.4,7.08,18.8,-0.01902518,0,-0.999819,22.4,8.88,18.8,-0.01902518,0,-0.999819,1,22.34854,8.88,16.09549,0.01902518,0,0.999819
22.4,7.08,18.8,-0.01902518,0,-0.999819,22.4,8.88,18.8,-0.01902518,0,-0.999819,1,22.34854,8.88,16.09549,0.01902518,0,0.999819
22.4,7.08,18.8,-0.009876954,0,-0.9999514,22.4,8.88,18.8,-0.009876954,0,-0.9999514,1,22.37344,8.88,16.1115,0.009876953,0,0.9999512
22.4,7.08,18.8,-0.005928737,0,-0.9999826,22.4,8.88,18.8,-0.005928737,0,-0.9999826,1,22.3841,8.88,16.11835,0.005928736,0,0.9999825
22.4,7.08,18.8,-0.003541141,0,-0.9999938,22.4,8.88,18.8,-0.003541141,0,-0.9999938,1,22.39052,8.88,16.12248,0.003541141,0,0.9999938
22.4,7.08,18.8,-0.002126942,0,-0.9999979,22.4,8.88,18.8,-0.002126942,0,-0.9999979,1,22.39431,8.88,16.12491,0.002126942,0,0.9999977
22.4,7.08,18.8,-0.001277659,0,-0.9999993,22.4,8.88,18.8,-0.001277659,0,-0.9999993,1,22.39659,8.88,16.12638,0.001277658,0,0.9999992
22.4,7.08,18.8,-0.0007662647,0,-0.9999998,22.4,8.88,18.8,-0.0007662647,0,-0.9999998,1,22.39795,8.88,16.12726,0.0007662647,0,0.9999998
22.4,7.08,18.8,-0.0004601653,0,-1,22.4,8.88,18.8,-0.0004601653,0,-1,1,22.39877,8.88,16.12778,0.0004601652,0,0.9999999
22.4,7.08,18.8,-0.000275181,0,-1,22.4,8.88,18.8,-0.000275181,0,-1,1,22.39927,8.88,16.1281,0.000275181,0,1
22.4,7.08,18.8,-0.0001432231,0,-1,22.4,8.88,18.8,-0.0001432231,0,-1,1,22.39962,8.88,16.12833,0.0001432231,0,1
22.4,7.08,18.8,-8.68015E-05,0,-1,22.4,8.88,18.8,-8.68015E-05,0,-1,1,22.39977,8.88,16.12842,8.68015E-05,0,1
22.4,7.08,18.8,-5.187397E-05,0,-1,22.4,8.88,18.8,-5.187397E-05,0,-1,1,22.39986,8.88,16.12848,5.187397E-05,0,1
22.4,7.08,18.8,-3.150835E-05,0,-1,22.4,8.88,18.8,-3.150835E-05,0,-1,1,22.39992,8.88,16.12852,3.150835E-05,0,1
22.4,7.08,18.8,-1.887444E-05,0,-1,22.4,8.88,18.8,-1.887444E-05,0,-1,1,22.39995,8.88,16.12854,1.887444E-05,0,1
22.4,7.08,18.8,-1.147504E-05,0,-1,22.4,8.88,18.8,-1.147504E-05,0,-1,1,22.39997,8.88,16.12855,1.147504E-05,0,1
22.4,7.08,18.8,-7.023392E-06,0,-1,22.4,8.88,18.8,-7.023392E-06,0,-1,1,22.39998,8.88,16.12856,7.023392E-06,0,1
22.4,7.08,18.8,-0.02337424,0,-0.999727,22.4,8.88,18.8,-0.02337424,-0.0007082555,-0.999727,1,22.33659,8.878078,16.08781,0.02337422,0.0007082551,0.9997265
22.4,7.08,18.8,-0.1058632,0,-0.9943808,22.4,8.88,18.8,-0.1058628,-0.002861828,-0.994377,1,22.0947,8.871747,15.93231,0.1058627,0.002861827,0.9943767
22.4,7.08,18.8,-0.1760934,0,-0.9843735,22.4,8.88,18.8,-0.1760916,-0.004532931,-0.9843635,1,21.86002,8.8661,15.78144,0.1760916,0.00453293,0.9843634
22.4,7.08,18.8,-0.3251666,0,-0.9456569,22.4,8.88,18.8,-0.3251174,-0.0173996,-0.9455141,1,21.22075,8.81689,15.37049,0.3251173,0.0173996,0.9455137
22.4,7.08,18.8,-0.4661551,0,-0.8847029,22.4,8.88,18.8,-0.4658996,-0.03310933,-0.884218,1,20.2714,8.72873,14.76019,0.4658996,0.03310933,0.884218
22.4,7.08,18.8,-0.4661551,0,-0.8847029,22.4,8.88,18.8,-0.4658996,-0.03310933,-0.884218,1,20.2714,8.72873,14.76019,0.4658996,0.03310933,0.884218
22.4,7.08,18.8,-0.6105688,0,-0.7919632,22.4,8.88,18.8,-0.6097538,-0.05165373,-0.7909061,1,18.31671,8.534095,13.5036,0.6097537,0.05165372,0.790906
22.4,7.08,18.8,-0.708298,0,-0.7059137,22.4,8.88,18.8,-0.7067837,-0.06535532,-0.7044047,1,14.84883,8.181755,11.27425,0.7067835,0.0653553,0.7044045
22.4,7.08,18.8,-0.7916041,0,-0.6110343,22.4,8.88,18.8,-0.7892193,-0.07756484,-0.6091934,1,3.27107,7,4.034499,0.7892193,0.07756484,0.6091934
22.4,7.08,18.8,-0.7916041,0,-0.6110343,22.4,8.88,18.8,-0.7892193,-0.07756484,-0.6091934,1,3.27107,7,4.034499,0.7892193,0.07756484,0.6091934
22.4,7.08,18.8,-0.9056896,0,-0.4239414,22.4,8.88,18.8,-0.901206,-0.09938075,-0.4218427,1,5.351753,7,10.81994,0.901206,0.09938075,0.4218427
22.4,7.08,18.8,-0.9496636,0,-0.3132716,22.4,8.88,18.8,-0.9437181,-0.1117222,-0.3113104,1,12.99734,7.766866,15.69829,0.9437182,0.1117222,0.3113104
22.4,7.08,18.8,-0.9825677,0,-0.1859057,22.4,8.88,18.8,-0.9752722,-0.121633,-0.1845253,1,15.89827,8.069123,17.56985,0.9752722,0.121633,0.1845253
22.4,7.08,18.8,-0.9963182,0,-0.08573306,22.4,8.88,18.8,-0.9881673,-0.127652,-0.08503172,1,17.09781,8.19506,18.34375,0.9881673,0.127652,0.08503172
22.4,7.08,18.8,-0.9963182,0,-0.08573306,22.4,8.88,18.8,-0.9881673,-0.127652,-0.08503172,1,17.09781,8.19506,18.34375,0.9881673,0.127652,0.08503172
22.4,7.08,18.8,-0.9998704,0,-0.01610041,22.4,8.88,18.8,-0.9912937,-0.1306989,-0.01596237,1,17.68738,8.258656,18.72412,0.9912937,0.1306989,0.01596237
22.4,7.08,18.8,-0.99972,0,0.02366757,22.4,8.88,18.8,-0.9909339,-0.1322872,0.02345951,1,17.96765,8.288292,18.90493,0.9909338,0.1322871,-0.02345951
22.4,7.08,18.8,-0.9990464,0,0.04366106,22.4,8.88,18.8,-0.9901596,-0.133085,0.04327263,1,18.09652,8.301579,18.98808,0.9901596,0.133085,-0.04327263
22.4,7.08,18.8,-0.9986067,0,0.0527702,22.4,8.88,18.8,-0.9895808,-0.1341459,0.05229326,1,18.15288,8.304267,19.02444,0.9895809,0.1341459,-0.05229327
22.4,7.08,18.8,-0.9983458,0,0.05749506,22.4,8.88,18.8,-0.9892369,-0.1347772,0.05697031,1,18.18156,8.305264,19.04294,0.9892369,0.1347772,-0.05697031
22.4,7.08,18.8,-0.99818,0,0.06030625,22.4,8.88,18.8,-0.9890217,-0.1351526,0.05975278,1,18.19846,8.305847,19.05384,0.9890214,0.1351525,-0.05975276
22.4,7.08,18.8,-0.9983672,0,0.05712199,22.4,8.88,18.8,-0.9891765,-0.1353779,0.05659608,1,18.17931,8.30236,19.04149,0.9891763,0.1353778,-0.05659607
22.4,7.08,18.8,-0.9994281,0,0.03381747,22.4,8.88,18.8,-0.9902091,-0.1355118,0.03350553,1,18.03399,8.282504,18.94773,0.9902091,0.1355118,-0.03350553
22.4,7.08,18.8,-0.9999673,0,-0.008103251,22.4,8.88,18.8,-0.9905393,-0.1369955,-0.008026937,1,17.74655,8.23641,18.76229,0.9905391,0.1369955,0.008026936
22.4,7.08,18.8,-0.9985311,0,-0.05418181,22.4,8.88,18.8,-0.9889003,-0.1385531,-0.0536591,1,17.38305,8.177084,18.52777,0.9889003,0.1385531,0.0536591
22.4,7.08,18.8,-0.9922549,0,-0.1242191,22.4,8.88,18.8,-0.9824107,-0.1405127,-0.1229869,1,16.69871,8.064553,18.08626,0.9824105,0.1405127,0.1229869
